traffic_flow,share,speed,GRU_attention_traffic_flow_pred,GRU_attention_share_pred,GRU_attention_speed_pred
188.0,0.024500000000000004,68.4,177.75865173339844,0.023488463833928108,67.67908477783203
194.0,0.0265,67.2,180.67404174804688,0.024050746113061905,67.76010131835938
182.0,0.0235,68.5,183.78701782226562,0.02490547113120556,67.67759704589844
199.0,0.0261,68.4,181.8889617919922,0.02456541359424591,67.76077270507812
188.0,0.0249,67.8,187.14797973632812,0.025485118851065636,67.82106018066406
182.0,0.023900000000000005,68.2,185.50350952148438,0.02537643350660801,67.78788757324219
148.0,0.0198,68.6,182.7056121826172,0.02497687004506588,67.80814361572266
193.0,0.0257,67.9,170.1612091064453,0.022903546690940857,67.85343933105469
155.0,0.0211,68.6,177.67967224121094,0.02430666610598564,67.86409759521484
151.0,0.0199,68.6,169.66917419433594,0.02299201302230358,67.90717315673828
152.0,0.0199,68.4,163.1691131591797,0.021936655044555664,67.95352935791016
184.0,0.0242,68.2,159.13555908203125,0.02132292650640011,67.9883041381836
160.0,0.0219,67.3,167.90872192382812,0.022864971309900284,68.0371322631836
143.0,0.0197,67.1,163.44659423828125,0.02237541973590851,67.94087219238281
157.0,0.0461,57.7,154.3694610595703,0.02110680378973484,67.83821868896484
141.0,0.0195,62.6,170.16287231445312,0.027849750593304634,66.003173828125
130.0,0.0182,64.6,152.7464599609375,0.025289522483944893,65.66569519042969
131.0,0.0174,65.9,138.97149658203125,0.022764340043067932,65.67158508300781
135.0,0.0177,66.9,131.67724609375,0.021157722920179367,65.81774139404297
129.0,0.0174,68.1,129.74224853515625,0.020444262772798538,66.02045440673828
159.0,0.0212,67.2,128.6243896484375,0.019887039437890053,66.25959777832031
115.0,0.014600000000000002,68.6,136.7933349609375,0.02107483707368374,66.42037200927734
149.0,0.0202,68.1,128.98524475097656,0.019560663029551506,66.58648681640625
150.0,0.0236,66.0,134.8925018310547,0.02039184421300888,66.75172424316406
139.0,0.018,66.8,137.7210693359375,0.02111160382628441,66.68819427490234
152.0,0.0192,67.3,134.5995635986328,0.020624781027436256,66.70350646972656
144.0,0.018999999999999996,68.4,137.77734375,0.021102895960211754,66.78166198730469
108.0,0.015200000000000002,67.8,139.1184844970703,0.021187203004956245,66.91436004638672
108.0,0.0138,68.1,127.5467300415039,0.019295310601592064,66.924072265625
92.0,0.011600000000000003,68.1,120.46246337890625,0.018062986433506012,66.98735809326172
72.0,0.009800000000000003,68.7,111.13825988769531,0.01647568680346012,67.03437042236328
67.0,0.009000000000000001,67.9,101.00511169433594,0.014759629033505917,67.08746337890625
85.0,0.011299999999999994,68.2,91.09199523925781,0.013090173713862896,67.10913848876953
81.0,0.0103,68.6,89.92851257324219,0.012802076525986195,67.20484161376953
78.0,0.010000000000000005,67.6,88.48464965820312,0.012485225684940815,67.30160522460938
70.0,0.0091,68.3,84.53146362304688,0.011818674392998219,67.33302307128906
76.0,0.009800000000000003,67.9,81.11744689941406,0.011243975721299648,67.3814926147461
84.0,0.010799999999999994,67.7,79.458251953125,0.010949385352432728,67.43128967285156
55.0,0.0075,67.9,80.02777099609375,0.01102598849684,67.4913101196289
48.0,0.005999999999999998,68.1,73.17604064941406,0.009984989650547504,67.46405792236328
49.0,0.0063,67.3,67.11703491210938,0.009043834172189236,67.44953918457031
47.0,0.006400000000000003,67.4,61.56675720214844,0.008167973719537258,67.42237091064453
74.0,0.009899999999999999,67.3,57.45054626464844,0.007523253094404936,67.40945434570312
43.0,0.0051,67.7,60.948089599609375,0.008039700798690319,67.4886474609375
40.0,0.0051,67.1,56.18336486816406,0.007352493237704039,67.45831298828125
47.0,0.005600000000000001,68.4,51.19151306152344,0.006605207454413176,67.4144287109375
52.0,0.0068000000000000005,67.0,51.69099426269531,0.0066719199530780315,67.46794128417969
45.99999999999997,0.0063,68.6,50.53654479980469,0.0064847725443542,67.47269439697266
40.0,0.005400000000000002,68.4,51.35197448730469,0.006625491660088301,67.52381134033203
40.0,0.0049999999999999975,68.3,50.119171142578125,0.006448462139815092,67.54086303710938
34.99999999999997,0.0049999999999999975,67.6,49.02140808105469,0.00627490459010005,67.55889129638672
37.0,0.0049999999999999975,68.0,46.00248718261719,0.005805883090943098,67.53614807128906
39.00000000000003,0.004700000000000003,67.9,45.08146667480469,0.005648005288094282,67.54960632324219
37.0,0.004200000000000002,66.7,44.60748291015625,0.005546994041651487,67.5698013305664
27.0,0.003500000000000003,68.6,41.79817199707031,0.005084119271486998,67.54013061523438
34.99999999999997,0.0040999999999999995,67.3,41.39488220214844,0.00502494303509593,67.56114196777344
37.0,0.004900000000000002,67.4,40.30433654785156,0.004795696120709181,67.56668090820312
32.00000000000003,0.003799999999999998,66.6,40.288543701171875,0.004743858706206083,67.584716796875
34.99999999999997,0.004200000000000002,66.4,37.95460510253906,0.004332463722676039,67.56028747558594
27.0,0.0032999999999999974,66.9,36.779998779296875,0.004095751326531172,67.54991912841797
37.0,0.004499999999999997,67.8,35.28706359863281,0.0038142497651278973,67.54008483886719
29.0,0.003500000000000003,67.8,37.66276550292969,0.004145182203501463,67.59053802490234
14.0,0.001899999999999999,68.9,37.880584716796875,0.004129748325794935,67.61287689208984
11.0,0.0015000000000000013,67.9,37.363433837890625,0.004006497096270323,67.63236999511719
28.00000000000003,0.0032000000000000015,66.4,34.785491943359375,0.003448649775236845,67.63103485107422
47.0,0.005600000000000001,66.4,33.63874816894531,0.003065097611397505,67.64163970947266
23.0,0.0030000000000000027,67.6,36.466583251953125,0.0034356522373855114,67.68090057373047
30.0,0.003699999999999995,66.1,35.98960876464844,0.003285560291260481,67.68987274169922
29.0,0.003699999999999995,67.5,34.82167053222656,0.0029674540273845196,67.68363189697266
36.0,0.0039000000000000007,66.4,35.99241638183594,0.003096680622547865,67.70789337158203
29.0,0.003500000000000003,69.2,36.49540710449219,0.0030951756052672863,67.71772766113281
27.0,0.003500000000000003,68.3,40.12200927734375,0.003727551084011793,67.77291107177734
36.0,0.005699999999999997,67.0,41.04417419433594,0.0038193981163203716,67.80194091796875
31.0,0.0039000000000000007,68.8,41.60078430175781,0.0038291397504508495,67.8133773803711
29.0,0.003699999999999995,66.6,43.870391845703125,0.004198606591671705,67.85416412353516
31.0,0.004400000000000001,65.1,41.84352111816406,0.0037151980213820934,67.84017944335938
24.0,0.0032000000000000015,69.0,39.093994140625,0.0030851284973323345,67.80487060546875
34.99999999999997,0.0040999999999999995,67.4,41.565643310546875,0.003531217109411955,67.83927917480469
34.99999999999997,0.004299999999999998,68.2,42.702117919921875,0.003666903357952833,67.86048889160156
38.00000000000003,0.004700000000000003,68.0,44.84625244140625,0.004033047240227461,67.89250946044922
39.00000000000003,0.004700000000000003,67.1,46.71095275878906,0.004350143950432539,67.92060089111328
38.00000000000003,0.004799999999999992,68.8,46.98832702636719,0.004365175496786833,67.92450714111328
58.0,0.007800000000000001,68.9,49.875091552734375,0.004916801583021879,67.96473693847656
40.0,0.004799999999999992,68.1,56.141357421875,0.006102185230702162,68.04644012451172
53.99999999999997,0.0068000000000000005,69.6,55.87348937988281,0.00609058840200305,68.04360961914062
58.0,0.006900000000000003,68.5,61.31829833984375,0.007101043593138456,68.1312484741211
70.0,0.008599999999999997,69.1,64.27146911621094,0.007661066483706236,68.17636108398438
63.99999999999997,0.007600000000000003,69.2,70.27799987792969,0.00872903224080801,68.2773666381836
74.99999999999997,0.009399999999999999,69.4,73.67106628417969,0.009364894591271877,68.33853149414062
98.0,0.011999999999999997,68.4,79.22233581542969,0.010310967452824116,68.44359588623047
89.0,0.0114,70.2,87.12667846679688,0.011617363430559635,68.57384490966797
107.0,0.013600000000000004,69.8,94.05387878417969,0.012731160037219524,68.71969604492188
126.0,0.015100000000000002,70.0,102.90170288085938,0.014074924401938915,68.89618682861328
128.0,0.015500000000000003,70.3,114.45661926269531,0.015740424394607544,69.12876892089844
166.0,0.020799999999999996,70.2,123.83959197998047,0.017087308689951897,69.31140899658203
153.0,0.0328,64.2,141.88282775878906,0.019505895674228668,69.63790893554688
207.0,0.025299999999999996,67.0,151.49493408203125,0.021973742172122,69.28065490722656
190.0,0.023900000000000005,69.3,173.34121704101562,0.025214187800884247,69.34803771972656
199.0,0.0246,69.3,183.92044067382812,0.0266738124191761,69.39915466308594
159.0,0.0275,66.0,194.6316680908203,0.028166715055704117,69.40966796875
200.0,0.024799999999999996,67.6,187.3428192138672,0.028196651488542557,68.86676025390625
205.0,0.0305,65.9,196.5670623779297,0.02967224083840847,68.73628234863281
191.0,0.023299999999999998,68.5,206.93878173828125,0.03183682635426521,68.32899475097656
241.0,0.030700000000000005,69.2,206.0311737060547,0.031705647706985474,68.2685317993164
197.0,0.0249,71.0,229.19522094726562,0.034488495439291,68.42922973632812
196.0,0.025200000000000004,69.6,226.64764404296875,0.03379892185330391,68.56627655029297
212.0,0.0268,70.1,223.14662170410156,0.033357810229063034,68.50891876220703
255.0,0.0339,69.7,228.07818603515625,0.033844124525785446,68.5717544555664
247.0,0.0324,69.6,251.478271484375,0.03668125346302986,68.68465423583984
271.0,0.037000000000000005,68.6,260.7142028808594,0.03776325657963753,68.67371368408203
257.0,0.0339,69.1,278.3900146484375,0.04019750654697418,68.52102661132812
295.0,0.0388,69.0,280.1760559082031,0.04038304463028908,68.4435806274414
245.0,0.0327,68.8,299.84033203125,0.04274219274520874,68.41788482666016
261.0,0.0348,68.7,287.12420654296875,0.041197750717401505,68.28291320800781
270.0,0.0388,67.5,286.1391296386719,0.04117520526051521,68.16695404052734
332.0,0.0441,68.3,291.72967529296875,0.04242868721485138,67.84759521484375
334.0,0.0433,69.2,324.0973205566406,0.04623063653707504,67.89976501464844
347.0,0.0466,69.2,341.8741455078125,0.04758039861917496,68.1424331665039
430.00000000000006,0.0577,69.2,359.48541259765625,0.049118831753730774,68.29531860351562
459.0,0.0614,69.3,407.1400451660156,0.054527781903743744,68.36692810058594
455.0,0.0627,68.6,436.8262634277344,0.05856034904718399,68.21659851074219
539.0,0.0748,68.1,448.6127014160156,0.06124142184853554,67.8096694946289
537.0,0.0763,67.5,470.82861328125,0.06905025243759155,66.36517333984375
463.0,0.0639,67.5,477.38189697265625,0.07401084899902344,65.18772888183594
532.0,0.0732,68.1,468.3403015136719,0.07040449231863022,65.82009887695312
518.0,0.07200000000000001,68.2,474.12908935546875,0.07312903553247452,65.31657409667969
535.0,0.0785,66.4,474.37091064453125,0.07351301610469818,65.23336791992188
523.0,0.0789,65.0,477.5704040527344,0.07886550575494766,63.76929473876953
499.0,0.1085,56.0,476.0745544433594,0.08304279297590256,62.43178939819336
510.0,0.19940000000000002,44.599999999999994,452.8651123046875,0.1317899078130722,49.17174530029297
468.0,0.20159999999999995,38.89999999999999,403.7272644042969,0.18646013736724854,35.30950927734375
463.0,0.19579999999999997,36.3,397.7987060546875,0.18888609111309052,34.21464920043945
372.0,0.178,33.8,395.4420166015625,0.188164621591568,33.98591232299805
415.0,0.18079999999999996,33.7,389.8258056640625,0.1909140795469284,33.005313873291016
364.0,0.21840000000000004,33.00000000000001,390.1299133300781,0.18802990019321442,33.38261032104492
452.0,0.21139999999999998,31.799999999999997,382.7418212890625,0.19568614661693573,31.619218826293945
416.0,0.22749999999999998,31.299999999999997,384.7550048828125,0.19091454148292542,32.425907135009766
361.0,0.20159999999999995,31.9,380.2295227050781,0.19500839710235596,31.484079360961914
450.0,0.1965,32.099999999999994,378.0587463378906,0.19518420100212097,31.300798416137695
398.0,0.17920000000000003,31.9,381.17169189453125,0.18859711289405823,32.413597106933594
420.0,0.20529999999999998,31.4,379.4247741699219,0.18850351870059967,32.289981842041016
397.0,0.15899999999999997,33.400000000000006,377.331787109375,0.1906324326992035,31.84747886657715
318.0,0.1618,33.00000000000001,381.7610168457031,0.1813013106584549,33.40648651123047
388.0,0.1881,33.8,375.6986389160156,0.1884119063615799,32.03715133666992
435.0,0.20179999999999998,34.89999999999999,377.05084228515625,0.18653100728988647,32.350399017333984
368.0,0.20590000000000003,33.8,378.17578125,0.18492403626441956,32.61677932739258
415.0,0.1729,34.4,373.449462890625,0.19111444056034088,31.5465145111084
415.0,0.1548,34.5,380.1758728027344,0.17888915538787842,33.514347076416016
417.0,0.19760000000000005,33.10000000000001,385.8097229003906,0.16836410760879517,35.357704162597656
415.0,0.1467,33.89999999999999,376.9093017578125,0.18269023299217224,32.794368743896484
444.0,0.19089999999999996,36.3,389.4531555175781,0.16001036763191223,36.82332229614258
397.0,0.17719999999999997,35.3,381.7174987792969,0.17441974580287933,34.143428802490234
343.0,0.16930000000000006,33.8,380.1255187988281,0.1760949045419693,33.80564880371094
409.0,0.17719999999999997,33.6,376.3317565917969,0.18004529178142548,33.07099914550781
447.0,0.19419999999999998,33.6,381.2192077636719,0.1721278727054596,34.37232971191406
440.0,0.15339999999999998,35.2,381.1492614746094,0.17206859588623047,34.363670349121094
420.0,0.16510000000000002,35.400000000000006,392.342529296875,0.14801821112632751,38.83421325683594
361.0,0.1432,35.0,386.70599365234375,0.1601589471101761,36.42198181152344
389.0,0.184,33.00000000000001,386.3167724609375,0.15865366160869598,36.624507904052734
507.99999999999994,0.15389999999999998,35.7,379.93255615234375,0.17099608480930328,34.411556243896484
389.0,0.1277,37.0,382.2219543457031,0.09783746302127838,49.361019134521484
370.0,0.0969,40.9,387.1715393066406,0.1106422170996666,46.402957916259766
321.0,0.0436,54.7,364.6158447265625,0.07563522458076477,54.85944366455078
370.0,0.0498,61.7,348.4517822265625,0.05683620274066925,60.542293548583984
368.0,0.0503,65.0,348.0640869140625,0.05219521373510361,62.79679870605469
333.0,0.046,66.5,350.5478210449219,0.049829013645648956,64.39071655273438
298.0,0.0442,65.2,344.9305725097656,0.046835679560899734,65.49553680419922
365.0,0.0494,66.9,335.40655517578125,0.044492486864328384,65.96278381347656
406.0,0.0557,67.3,341.8094787597656,0.04496481642127037,66.58404541015625
339.0,0.0451,68.1,357.37518310546875,0.04778042063117027,66.91075897216797
382.0,0.0512,68.8,348.33795166015625,0.04550756886601448,67.29175567626953
362.0,0.0502,67.8,353.55987548828125,0.046305105090141296,67.55177307128906
357.0,0.0482,68.2,353.3384704589844,0.04654787853360176,67.57842254638672
279.0,0.0371,67.9,350.4580078125,0.046068400144577026,67.68693542480469
445.0,0.0632,66.9,329.28607177734375,0.04203442111611366,67.84590911865234
371.0,0.0509,66.6,367.1336669921875,0.050611820071935654,67.32479858398438
399.0,0.055999999999999994,66.5,364.3554992675781,0.05044034868478775,67.2430648803711
400.0,0.06,64.6,370.0725402832031,0.052278146147727966,66.9935073852539
373.0,0.0565,63.9,376.9319152832031,0.05548975244164467,66.26551055908203
339.0,0.0525,63.3,373.01116943359375,0.05594184249639511,65.82764434814453
424.0,0.059000000000000004,64.5,361.50091552734375,0.054588016122579575,65.54779052734375
418.0,0.0616,64.2,373.06805419921875,0.05734710395336151,65.33380126953125
454.0,0.0722,62.6,382.41168212890625,0.0601140633225441,64.94120025634766
323.0,0.0464,63.4,400.6100769042969,0.06703886389732361,63.624717712402344
432.0,0.06040000000000001,64.8,374.2952575683594,0.059693384915590286,64.48067474365234
358.0,0.0557,62.8,383.6047668457031,0.06120956316590309,64.61079406738281
379.0,0.0543,63.6,376.3445129394531,0.06078467145562172,64.24247741699219
376.0,0.0583,63.2,370.89501953125,0.05956700071692467,64.32064819335938
326.0,0.0496,62.4,371.6734619140625,0.06053338944911957,64.00206756591797
361.0,0.0541,62.4,354.99237060546875,0.05768335983157158,63.905311584472656
401.0,0.0581,63.6,353.7315673828125,0.058189257979393005,63.62961196899414
386.0,0.055999999999999994,64.1,365.0066223144531,0.06023819372057915,63.61961364746094
375.0,0.0569,63.0,367.6421203613281,0.06016267463564873,63.81343460083008
445.0,0.0686,62.2,368.55194091796875,0.06100955232977867,63.52167892456055
367.0,0.0539,62.5,391.51959228515625,0.06791044771671295,62.4493293762207
438.0,0.0675,62.4,377.9971008300781,0.06418803334236145,62.837379455566406
392.0,0.0572,62.8,393.80010986328125,0.06870857626199722,62.21280288696289
372.0,0.0554,62.7,386.1156921386719,0.06604906916618347,62.616024017333984
365.0,0.0542,62.6,376.8932189941406,0.0637059137225151,62.830360412597656
338.0,0.0475,64.0,368.16522216796875,0.0618022084236145,62.92967987060547
355.0,0.0498,64.7,350.0952453613281,0.05679275095462799,63.612823486328125
343.0,0.0483,65.9,345.3744201660156,0.0549127422273159,64.05577087402344
381.0,0.0526,65.4,339.3426818847656,0.05241246148943901,64.65995788574219
395.0,0.054000000000000006,66.1,350.4886474609375,0.05407234653830528,64.7712631225586
283.0,0.0376,67.5,361.7071838378906,0.055281125009059906,65.0270004272461
368.0,0.051,67.0,329.6839599609375,0.047623224556446075,65.90607452392578
333.0,0.0465,66.4,342.4356384277344,0.04954534024000168,66.06966400146484
377.0,0.0516,67.3,336.9526672363281,0.04847221076488495,66.11428833007812
331.0,0.0435,67.7,349.6025390625,0.05016930401325226,66.28907775878906
367.0,0.0496,67.7,338.02294921875,0.04736604169011116,66.6571273803711
434.0,0.05890000000000001,66.3,346.7340087890625,0.048603352159261703,66.76720428466797
346.0,0.0466,67.0,378.6999206542969,0.05516935884952545,66.15419006347656
365.0,0.0502,66.3,363.3504638671875,0.05172676593065262,66.49827575683594
458.0,0.0625,66.0,360.95880126953125,0.05164830759167671,66.3686752319336
474.0,0.0641,66.1,392.9924011230469,0.05862424522638321,65.66065216064453
463.0,0.0637,66.2,411.2017822265625,0.0629715546965599,65.14479064941406
375.0,0.051,66.4,417.4040832519531,0.06461206078529358,64.94246673583984
452.0,0.0611,66.8,398.2422790527344,0.059471264481544495,65.65660858154297
349.0,0.0459,67.2,407.6267395019531,0.06145397573709488,65.54914855957031
408.0,0.055,67.2,383.8675842285156,0.05542523413896561,66.33975219726562
378.0,0.0512,66.9,387.83306884765625,0.05613240599632263,66.36174774169922
393.0,0.0528,67.3,381.0952453613281,0.054768290370702744,66.45376586914062
394.0,0.0533,66.4,381.1116027832031,0.05459187552332878,66.54370880126953
387.0,0.0524,67.1,382.22991943359375,0.055307142436504364,66.31468200683594
345.0,0.049,65.6,379.8861083984375,0.054611094295978546,66.44404602050781
384.0,0.0528,65.6,367.0633850097656,0.05288589373230934,66.24729919433594
413.0,0.0576,65.6,369.94647216796875,0.05405694246292114,65.96147155761719
410.0,0.0566,65.4,382.9983825683594,0.057108983397483826,65.59227752685547
324.0,0.0437,66.2,388.15960693359375,0.05847986042499542,65.36726379394531
445.0,0.06040000000000001,66.3,362.3828430175781,0.05261775851249695,65.98004150390625
374.0,0.0486,67.4,389.0726318359375,0.057964690029621124,65.6755142211914
416.0,0.0568,66.8,378.0790710449219,0.05461044982075691,66.29772186279297
381.0,0.0522,67.0,388.4244079589844,0.05675635486841202,66.14568328857422
455.0,0.0624,67.9,382.4653625488281,0.05526876077055931,66.3432846069336
430.00000000000006,0.057999999999999996,68.1,402.63134765625,0.058989137411117554,66.23521423339844
437.0,0.05890000000000001,67.9,404.7995910644531,0.058899469673633575,66.43059539794922
388.0,0.0528,68.3,408.15594482421875,0.05951062589883804,66.42414093017578
381.0,0.0508,69.0,396.9897155761719,0.0565401092171669,66.87487030029297
342.0,0.0443,69.6,387.3055419921875,0.053839363157749176,67.3500747680664
401.0,0.0554,68.5,369.131103515625,0.04956837370991707,67.92083740234375
387.0,0.0533,68.1,382.0248107910156,0.05233883112668991,67.65576171875
330.0,0.045,67.9,383.73309326171875,0.05289421230554581,67.5119857788086
465.0,0.0631,68.2,365.0801696777344,0.049397315829992294,67.69416809082031
315.0,0.0436,67.8,400.70013427734375,0.056560106575489044,67.12467193603516
371.0,0.0587,64.8,374.4225769042969,0.05110032111406326,67.58885955810547
387.0,0.0526,66.4,381.7470703125,0.05486227571964264,66.46957397460938
345.0,0.0472,67.1,379.8616027832031,0.05449306219816208,66.47406768798828
404.0,0.0562,67.3,365.83221435546875,0.05142362043261528,66.80394744873047
379.0,0.0529,67.5,379.62457275390625,0.05399033799767494,66.71098327636719
361.0,0.0532,65.6,378.8675231933594,0.05355244129896164,66.84272003173828
461.0,0.0664,65.5,374.88189697265625,0.0538998506963253,66.39434051513672
426.0,0.0587,66.7,404.35675048828125,0.06112081557512283,65.43052673339844
315.0,0.0433,66.8,405.0122985839844,0.06059660390019417,65.68634033203125
393.0,0.0563,66.1,375.07330322265625,0.05358127877116203,66.486328125
418.0,0.0564,67.4,381.8548889160156,0.05548448860645294,66.2040023803711
415.0,0.0582,66.8,390.2286682128906,0.056589994579553604,66.34777069091797
345.0,0.0488,66.2,396.6025085449219,0.05808055400848389,66.17198944091797
349.0,0.0483,66.5,378.49957275390625,0.05453864112496376,66.35663604736328
447.0,0.0624,66.9,365.79730224609375,0.052090730518102646,66.5076904296875
354.0,0.0495,66.8,394.29351806640625,0.05785704404115677,66.11225128173828
411.0,0.0553,67.7,379.6949768066406,0.054544899612665176,66.44792938232422
377.0,0.0814,62.2,386.7510070800781,0.055396292358636856,66.61396026611328
366.0,0.0498,65.1,412.7746887207031,0.06691902875900269,63.743324279785156
371.0,0.0513,66.1,387.17315673828125,0.059165503829717636,64.96002197265625
349.0,0.0497,65.6,376.5989990234375,0.05599880591034889,65.54485321044922
358.0,0.0488,67.0,365.4830017089844,0.05379943177103996,65.6967544555664
342.0,0.0701,61.0,359.078857421875,0.05176522210240364,66.14960479736328
342.0,0.0471,64.4,378.6634826660156,0.06116078048944473,63.67943572998047
276.0,0.0375,66.3,356.4140930175781,0.055092666298151016,64.51143646240234
298.0,0.04,67.0,323.3043518066406,0.04739983379840851,65.41329956054688
332.0,0.0456,67.3,309.65283203125,0.044150907546281815,65.95909118652344
292.0,0.0402,67.1,317.62335205078125,0.04504576325416565,66.28478240966797
311.0,0.0425,67.7,306.967529296875,0.04292568191885948,66.49866485595703
189.0,0.0247,68.2,307.6948547363281,0.04269547387957573,66.7436752319336
287.0,0.0443,64.9,266.95947265625,0.03528343886137009,67.08966827392578
234.0,0.0319,67.2,279.9666748046875,0.03909606486558914,66.52728271484375
199.0,0.0275,68.0,261.6893310546875,0.03577951714396477,66.72021484375
268.0,0.0361,67.5,239.35977172851562,0.031776804476976395,66.96783447265625
239.0,0.0315,67.8,250.76426696777344,0.03393857926130295,67.05042266845703
256.0,0.0329,68.6,245.44923400878906,0.03302349895238876,67.16455841064453
246.0,0.0323,68.8,248.63986206054688,0.03337203338742256,67.37158203125
242.0,0.0323,68.7,247.33238220214844,0.033010661602020264,67.54135131835938
229.0,0.0296,68.4,245.30352783203125,0.0326559841632843,67.6475830078125
141.0,0.0192,67.9,237.92276000976562,0.03152036294341087,67.6941146850586
214.0,0.0276,67.9,204.94107055664062,0.026097934693098068,67.7235107421875
215.0,0.0291,67.8,207.9468994140625,0.026941917836666107,67.73854064941406
227.0,0.030899999999999997,67.1,210.83251953125,0.027720382437109947,67.72622680664062
197.0,0.0268,68.1,216.55796813964844,0.029113860800862312,67.60255432128906
215.0,0.0267,68.3,208.89279174804688,0.027866128832101822,67.65119171142578
190.0,0.0243,68.8,209.48362731933594,0.02798210270702839,67.72947692871094
188.0,0.023900000000000005,68.6,201.81080627441406,0.026651935651898384,67.83837890625
195.0,0.0258,68.6,196.1458740234375,0.025760889053344727,67.90653228759766
187.0,0.025499999999999995,67.9,195.848876953125,0.025810154154896736,67.96371459960938
177.0,0.0229,67.7,192.1678009033203,0.025433938950300217,67.92623901367188
205.0,0.0271,68.0,185.1258544921875,0.024462925270199776,67.88895416259766
208.0,0.0291,66.2,191.98831176757812,0.025775685906410217,67.90092468261719
177.0,0.022599999999999995,67.7,196.448486328125,0.027128923684358597,67.6368637084961
181.0,0.0235,67.7,186.9193572998047,0.025576138868927956,67.64346313476562
176.0,0.022599999999999995,68.6,182.80615234375,0.024976758286356926,67.65019226074219
200.0,0.025599999999999998,69.0,179.7380828857422,0.024399997666478157,67.7540512084961
174.0,0.0222,68.9,187.3950958251953,0.025565829128026962,67.90101623535156
174.0,0.0222,68.6,182.262939453125,0.024692630395293236,67.97167205810547
142.0,0.0189,68.4,178.74078369140625,0.02416754513978958,68.00520324707031
190.0,0.024400000000000005,68.4,165.8057403564453,0.02213546819984913,67.99543762207031
181.0,0.0229,68.2,174.63156127929688,0.023669537156820297,68.0585708618164
183.0,0.024400000000000005,67.4,176.02720642089844,0.023996861651539803,68.06266784667969
175.0,0.023,67.9,177.17791748046875,0.024451682344079018,67.96639251708984
171.0,0.0216,67.8,175.3022918701172,0.024265864863991737,67.93494415283203
169.0,0.0215,68.4,172.06634521484375,0.023847969248890877,67.90201568603516
161.0,0.0207,68.3,170.45106506347656,0.023590244352817535,67.9382553100586
158.0,0.0212,67.5,166.63815307617188,0.02301008068025112,67.95104217529297
150.0,0.0197,68.1,162.43838500976562,0.022505925968289375,67.88429260253906
189.0,0.023800000000000005,68.6,157.82809448242188,0.021808737888932228,67.88837432861328
136.0,0.016700000000000003,68.9,169.5928192138672,0.023651910945773125,68.01068878173828
140.0,0.016899999999999995,68.8,158.3917236328125,0.021823588758707047,68.02823638916016
132.0,0.016899999999999995,68.7,152.611083984375,0.020875925198197365,68.0630111694336
156.0,0.0196,68.1,146.70120239257812,0.01993890292942524,68.0838851928711
115.0,0.013999999999999999,68.8,149.84300231933594,0.020507143810391426,68.11376190185547
117.0,0.0143,68.6,139.45889282226562,0.018854312598705292,68.1109848022461
102.0,0.0126,68.1,133.19873046875,0.017858341336250305,68.12430572509766
93.0,0.0119,67.2,123.65601348876953,0.01637902483344078,68.08767700195312
96.0,0.0114,67.9,113.1246337890625,0.014790198765695095,68.00201416015625
63.99999999999997,0.008,68.0,108.29328918457031,0.014032038860023022,68.00804901123047
95.0,0.011799999999999998,66.9,96.33746337890625,0.01217344868928194,67.94585418701172
80.0,0.009800000000000003,67.4,94.71073913574219,0.01195171196013689,67.94026184082031
73.00000000000006,0.009399999999999999,67.2,90.00131225585938,0.011254929937422276,67.91934967041016
55.0,0.006900000000000003,68.1,84.44461059570312,0.010442572645843029,67.87721252441406
57.00000000000003,0.007199999999999998,67.6,77.5511474609375,0.009411455132067204,67.84371185302734
56.00000000000003,0.006699999999999998,68.4,72.13665771484375,0.008589311502873898,67.81410217285156
56.00000000000003,0.006900000000000003,67.9,69.55999755859375,0.00819584634155035,67.83551025390625
63.0,0.008,66.9,66.51756286621094,0.007731496822088957,67.8360366821289
62.0,0.008300000000000002,67.4,64.12815856933594,0.0073891389183700085,67.8167495727539
50.0,0.006400000000000003,66.0,63.16758728027344,0.007287956308573484,67.82124328613281
50.0,0.0058,67.2,56.716156005859375,0.006388652604073286,67.71773529052734
58.99999999999997,0.007199999999999998,66.9,54.38441467285156,0.006096209865063429,67.69709014892578
51.0,0.0063,67.4,54.3289794921875,0.006144336890429258,67.69975280761719
41.0,0.005199999999999996,67.8,53.16973876953125,0.006042565684765577,67.69226837158203
45.99999999999997,0.006400000000000003,67.2,50.746124267578125,0.005749474745243788,67.6715087890625
45.99999999999997,0.005699999999999997,68.1,49.100006103515625,0.0055469307117164135,67.65338897705078
36.0,0.0046,67.5,49.40403747558594,0.005640573333948851,67.67665100097656
50.0,0.006100000000000001,66.1,46.255615234375,0.005209933500736952,67.64060974121094
38.00000000000003,0.005299999999999999,67.3,44.788818359375,0.005015696864575148,67.60883331298828
31.0,0.003599999999999999,67.7,43.287567138671875,0.004849541466683149,67.58856964111328
45.99999999999997,0.005600000000000001,66.9,41.31913757324219,0.004597179125994444,67.5703353881836
25.0,0.0030000000000000027,68.1,41.73683166503906,0.004670016001909971,67.57855224609375
34.00000000000003,0.003699999999999995,65.9,39.793426513671875,0.0044258530251681805,67.56219482421875
36.0,0.004200000000000002,65.5,36.50166320800781,0.003896139096468687,67.51344299316406
33.0,0.0046,66.2,34.201141357421875,0.003533523064106703,67.47049713134766
38.00000000000003,0.004299999999999998,67.0,33.14479064941406,0.0033810134045779705,67.44841003417969
