traffic_flow,share,speed,GRU_dual_stage_attention_traffic_flow_pred,GRU_dual_stage_attention_share_pred,GRU_dual_stage_attention_speed_pred
320.0,0.0424,68.5,343.662353515625,0.04605242609977722,69.01652526855469
317.0,0.0416,68.4,338.875,0.04571637138724327,68.71128845214844
325.0,0.0424,68.6,336.9045104980469,0.045832645148038864,68.55509185791016
320.0,0.0443,68.4,336.97265625,0.04631790891289711,68.38522338867188
356.0,0.0485,68.2,337.18524169921875,0.04669298976659775,68.19259643554688
334.0,0.0444,68.3,343.8321533203125,0.04811796173453331,68.1162338256836
358.0,0.0482,68.3,341.868896484375,0.04780842363834381,68.02629089355469
369.0,0.0505,67.2,346.32659912109375,0.049089301377534866,67.87893676757812
335.0,0.0452,67.3,353.166748046875,0.050421055406332016,67.6729736328125
403.0,0.0542,67.9,345.62335205078125,0.04948907345533371,67.45780181884766
382.0,0.0515,67.5,358.68792724609375,0.05019339174032211,67.5965347290039
359.0,0.0482,67.7,359.9563293457031,0.049490269273519516,67.52096557617188
367.0,0.0494,67.5,354.2737121582031,0.048523638397455215,67.42669677734375
365.0,0.0486,68.1,355.5438232421875,0.04877486824989319,67.33782958984375
292.0,0.0386,68.5,355.7575378417969,0.04858581721782684,67.3907470703125
345.0,0.0459,68.1,337.2667236328125,0.04700701683759689,67.38226318359375
367.0,0.0503,67.6,343.74322509765625,0.04782174527645111,67.32933807373047
388.0,0.0522,67.6,352.8290710449219,0.048920392990112305,67.20479583740234
343.0,0.0451,67.8,364.5436096191406,0.05034681037068367,67.13385772705078
409.0,0.0556,67.4,355.0809020996094,0.049695517867803574,67.09919738769531
411.0,0.0603,67.1,374.253662109375,0.05213741585612297,67.00123596191406
361.0,0.0481,67.0,386.6468811035156,0.05383097752928734,66.79673767089844
366.0,0.0501,67.1,375.5862731933594,0.05311102792620659,66.60786437988281
368.0,0.0497,67.5,373.2593688964844,0.052821241319179535,66.56659698486328
369.0,0.0498,68.1,371.9251403808594,0.05235607549548149,66.64472961425781
417.0,0.0573,67.9,371.4039001464844,0.052098799496889114,66.81670379638672
348.0,0.0462,67.7,388.3235168457031,0.0536060594022274,66.9184799194336
384.0,0.0516,67.8,372.73388671875,0.0522952638566494,66.8720703125
374.0,0.0506,67.4,379.1465759277344,0.053181182593107224,66.88140106201172
310.0,0.0415,67.4,380.042236328125,0.05356026440858841,66.81119537353516
362.0,0.0493,67.8,358.3086853027344,0.051475536078214645,66.69261932373047
393.0,0.0525,67.6,362.1825866699219,0.0518205352127552,66.76200866699219
360.0,0.0479,67.0,373.0995788574219,0.053097255527973175,66.76641845703125
393.0,0.0535,67.3,367.2307434082031,0.05182471126317978,66.72355651855469
307.0,0.0418,67.5,375.3641052246094,0.05349854752421379,66.67324829101562
398.0,0.065,64.4,353.05413818359375,0.050983209162950516,66.67906188964844
359.0,0.0482,66.2,384.5272216796875,0.05616128817200661,65.45903015136719
338.0,0.0469,66.5,369.0560302734375,0.053782373666763306,65.8388671875
384.0,0.0515,66.8,358.0251159667969,0.05238744243979454,65.98511505126953
338.0,0.0452,66.8,363.457763671875,0.053045086562633514,66.09231567382812
387.0,0.0522,67.3,350.4401550292969,0.051201023161411285,66.23465728759766
326.0,0.0436,67.5,359.7859191894531,0.052216991782188416,66.30961608886719
327.0,0.0433,67.7,343.53839111328125,0.049974169582128525,66.49172973632812
363.0,0.0481,67.7,333.9039306640625,0.0484326034784317,66.69451904296875
383.0,0.0508,67.8,339.7393493652344,0.049168623983860016,66.75869750976562
469.99999999999994,0.0638,67.8,348.6073303222656,0.05006643012166023,66.86115264892578
364.0,0.0482,67.9,379.795654296875,0.053742069751024246,67.08031463623047
413.0,0.0553,67.9,367.6943054199219,0.05244189873337746,66.95951080322266
229.0,0.0303,67.8,375.9730529785156,0.05328728258609772,67.04462432861328
398.0,0.053099999999999994,67.6,332.4129638671875,0.04852396622300148,66.76750946044922
362.0,0.0485,67.2,353.77978515625,0.05077197030186653,66.83755493164062
232.0,0.030600000000000002,67.8,353.4552307128906,0.050701357424259186,66.75127410888672
377.0,0.0532,66.3,312.3971252441406,0.04555519297719002,66.89410400390625
351.0,0.0477,66.7,335.2594909667969,0.048720840364694595,66.50664520263672
352.0,0.0468,67.0,336.5695495605469,0.04889944568276405,66.40750885009766
380.0,0.0519,66.8,334.459716796875,0.04849452152848244,66.48237609863281
276.0,0.0373,66.5,345.5113220214844,0.04983258247375488,66.42495727539062
403.0,0.0543,66.8,319.2001037597656,0.0466170534491539,66.36084747314453
362.0,0.0479,67.4,344.7899169921875,0.04975515976548195,66.33436584472656
356.0,0.0482,66.7,340.4071044921875,0.04904957115650177,66.4684829711914
353.0,0.0472,67.8,341.8843688964844,0.04935028403997421,66.37525939941406
397.0,0.0541,67.0,336.8933410644531,0.04849434643983841,66.57477569580078
307.0,0.0396,68.2,353.5657958984375,0.05056161433458328,66.5852279663086
389.0,0.052000000000000005,68.4,329.8609619140625,0.04745664820075035,66.75237274169922
396.0,0.0542,67.8,343.4619445800781,0.0489443838596344,66.95659637451172
383.0,0.0513,67.9,353.5081481933594,0.0501207672059536,66.9939193725586
357.0,0.0488,67.7,354.39422607421875,0.05011625587940216,66.985107421875
411.0,0.055,68.0,353.1531677246094,0.05029350891709328,66.8405990600586
438.0,0.0592,68.0,365.2994079589844,0.051381781697273254,67.0860824584961
363.0,0.0503,67.5,378.23065185546875,0.05283057689666748,67.27435302734375
354.0,0.0479,67.4,373.06707763671875,0.0526750274002552,66.8521728515625
346.0,0.0463,67.3,365.5303955078125,0.05220504850149155,66.64894104003906
324.0,0.043,68.7,358.53009033203125,0.051502738147974014,66.48302459716797
264.0,0.0354,68.2,343.0059509277344,0.049165885895490646,66.79044342041016
381.0,0.0512,68.2,316.02081298828125,0.045623939484357834,66.91992950439453
383.0,0.0525,66.8,335.9768981933594,0.04802447557449341,66.9652099609375
371.0,0.0497,68.0,352.4454040527344,0.05056547746062279,66.698974609375
380.0,0.0514,67.4,352.7451477050781,0.050443679094314575,66.80628967285156
379.0,0.0498,68.4,356.6793518066406,0.05106833577156067,66.7343521118164
393.0,0.0522,68.1,356.8807678222656,0.05066725239157677,67.01354217529297
404.0,0.0535,68.3,363.068359375,0.05148910731077194,67.04383850097656
330.0,0.044000000000000004,68.4,369.01251220703125,0.05195334553718567,67.22994995117188
374.0,0.0624,65.0,354.0720520019531,0.05046891048550606,67.03977966308594
355.0,0.047,67.2,375.88482666015625,0.054383233189582825,65.92427062988281
339.0,0.0451,67.7,361.2198791503906,0.052223414182662964,66.1847152709961
362.0,0.0481,68.5,350.2337951660156,0.05067988485097885,66.32905578613281
344.0,0.0472,67.7,348.5087585449219,0.0501401424407959,66.689453125
364.0,0.05,67.7,345.9635009765625,0.04984404146671295,66.66600799560547
331.0,0.0439,68.1,349.70526123046875,0.05033566802740097,66.68633270263672
348.0,0.048,67.7,339.1459655761719,0.0488155297935009,66.82267761230469
398.0,0.0545,67.1,340.5248718261719,0.04903027042746544,66.76801300048828
391.0,0.0537,67.2,356.8261413574219,0.051121823489665985,66.73128509521484
359.0,0.049,67.6,364.7317810058594,0.052253033965826035,66.61666107177734
472.0,0.0664,67.4,358.3656921386719,0.05130033940076828,66.62661743164062
346.0,0.0477,67.0,388.68609619140625,0.05495532974600792,66.78662109375
370.0,0.0502,67.4,372.384521484375,0.05360228568315506,66.37225341796875
381.0,0.0516,68.1,369.2109680175781,0.05312689021229744,66.42742156982422
451.0,0.0634,67.3,367.3597412109375,0.05273421108722687,66.63111114501953
424.0,0.0578,68.2,392.8406982421875,0.05559079721570015,66.82964324951172
383.0,0.0517,68.5,391.8336486816406,0.055373404175043106,66.8966293334961
362.0,0.0489,68.8,384.1637268066406,0.054487165063619614,66.92828369140625
388.0,0.0529,69.0,374.0185241699219,0.05327337980270386,66.98426818847656
401.0,0.0551,68.7,374.8268737792969,0.053132183849811554,67.11675262451172
350.0,0.0609,65.5,379.9107666015625,0.053674306720495224,67.2060546875
394.0,0.0602,64.2,385.29705810546875,0.05608174204826355,65.77745819091797
425.0,0.059000000000000004,66.1,387.9154968261719,0.05752107873558998,64.96294403076172
440.0,0.06,67.0,392.78021240234375,0.057730428874492645,65.24540710449219
348.0,0.0479,67.3,396.530029296875,0.05760587751865387,65.61463165283203
396.0,0.0572,66.7,374.9353332519531,0.05467033013701439,65.76095581054688
317.0,0.0447,67.3,380.0861511230469,0.0554070807993412,65.66079711914062
329.0,0.0463,67.5,355.7013244628906,0.05199134349822998,65.90409088134766
307.0,0.0425,67.1,344.479248046875,0.050192199647426605,66.12989044189453
334.0,0.0467,67.5,328.3214416503906,0.047998640686273575,66.36956787109375
341.0,0.0456,68.1,328.02166748046875,0.04782235994935036,66.41691589355469
303.0,0.0425,67.7,324.6899719238281,0.047055263072252274,66.70387268066406
330.0,0.0469,67.3,313.7496032714844,0.04551006853580475,66.81647491455078
299.0,0.042,67.6,316.6873474121094,0.04608921706676483,66.71887969970703
355.0,0.051,66.9,304.4054260253906,0.04443138837814331,66.81797790527344
284.0,0.04,67.0,318.36810302734375,0.0463995598256588,66.61004638671875
293.0,0.0413,67.5,303.0644836425781,0.044516876339912415,66.69467163085938
305.0,0.0411,67.9,295.25762939453125,0.04326542839407921,66.84384155273438
317.0,0.0432,68.2,290.494873046875,0.04218249395489693,67.08262634277344
328.0,0.0464,67.6,289.9816589355469,0.04205436632037163,67.19779968261719
203.0,0.0274,67.7,296.23114013671875,0.043000392615795135,67.06139373779297
223.0,0.030600000000000002,68.3,263.3875427246094,0.038821447640657425,67.14952850341797
306.0,0.0415,68.9,249.44451904296875,0.036211512982845306,67.44671630859375
274.0,0.0368,69.1,257.5373229980469,0.03701538220047951,67.5459976196289
312.0,0.0422,69.3,252.4000701904297,0.03624945133924484,67.64586639404297
257.0,0.0355,68.1,259.52984619140625,0.03707338124513626,67.72889709472656
264.0,0.036000000000000004,68.8,251.52023315429688,0.03636174649000168,67.57233428955078
237.0,0.033,67.9,248.4989471435547,0.03574336692690849,67.63494873046875
237.0,0.0317,68.9,240.7670135498047,0.03477013483643532,67.55274200439453
266.0,0.0361,68.2,234.2756805419922,0.03353433310985565,67.64620208740234
229.0,0.0316,68.4,235.84776306152344,0.03393428027629852,67.60237121582031
254.0,0.0348,67.8,229.43258666992188,0.0330168642103672,67.5859146118164
265.0,0.0368,67.6,229.83859252929688,0.03311780467629433,67.52507019042969
293.0,0.0406,66.9,232.41494750976562,0.03370429575443268,67.40902709960938
228.0,0.0315,66.9,240.4080352783203,0.035117097198963165,67.23184204101562
219.0,0.0304,67.6,232.25497436523438,0.03403986245393753,67.15711975097656
257.0,0.0357,67.9,224.8197021484375,0.03284366801381111,67.17980194091797
248.0,0.033,68.6,226.64010620117188,0.03304583206772804,67.1709213256836
263.0,0.0353,68.4,224.27151489257812,0.032470960170030594,67.27714538574219
291.0,0.0391,68.5,225.58534240722656,0.03255430608987808,67.33699798583984
251.0,0.0353,67.7,233.50448608398438,0.033901460468769073,67.2869873046875
254.0,0.0354,66.6,234.5453643798828,0.03392601013183594,67.28922271728516
251.0,0.0574,61.9,236.3928680419922,0.03451242670416832,67.14619445800781
235.0,0.0316,65.3,256.4038391113281,0.03883868083357811,66.04924774169922
252.0,0.0327,67.3,240.59011840820312,0.036164361983537674,66.20243835449219
224.0,0.030200000000000005,67.6,234.61026000976562,0.03476722538471222,66.48595428466797
266.0,0.0341,69.2,224.6625518798828,0.03294744715094566,66.71815490722656
275.0,0.0361,68.6,227.449462890625,0.032958440482616425,66.90382385253906
243.0,0.0321,68.4,233.58836364746094,0.03375045955181122,66.96660614013672
212.0,0.0288,67.9,231.3334197998047,0.033278752118349075,67.05726623535156
242.0,0.0325,68.2,224.879638671875,0.03222240135073662,67.13236236572266
218.0,0.0286,69.1,226.21075439453125,0.032420799136161804,67.17572784423828
233.0,0.030600000000000002,69.1,220.56690979003906,0.03150500729680061,67.31612396240234
239.0,0.032,68.7,219.24473571777344,0.031003054231405258,67.46460723876953
213.0,0.0284,68.6,221.50469970703125,0.030949067324399948,67.55669403076172
215.0,0.0286,68.7,218.2161102294922,0.030478855594992638,67.61893463134766
206.0,0.0264,68.5,215.69253540039062,0.029716352000832558,67.71075439453125
178.0,0.023700000000000002,69.0,211.21681213378906,0.029052702710032463,67.7631607055664
197.0,0.025499999999999995,69.1,202.35679626464844,0.027714118361473083,67.85518646240234
215.0,0.0281,69.2,199.15023803710938,0.027385767549276352,67.8865737915039
211.0,0.0283,67.9,199.09365844726562,0.02733059972524643,67.9260482788086
202.0,0.027000000000000003,69.0,199.1156005859375,0.027313342317938805,67.90457916259766
219.0,0.0286,68.8,197.83206176757812,0.02721245214343071,67.91754913330078
237.0,0.0312,68.7,198.5506591796875,0.027277503162622452,67.94481658935547
220.0,0.0298,68.6,202.28892517089844,0.027836252003908157,67.92936706542969
199.0,0.026000000000000002,67.6,202.50216674804688,0.02758891135454178,67.98018646240234
149.0,0.0196,68.0,197.4144287109375,0.02704186923801899,67.95685577392578
148.0,0.0196,68.1,185.62771606445312,0.025563891977071762,67.97106170654297
135.0,0.017,68.2,175.5655059814453,0.02421446330845356,67.99058532714844
158.0,0.0205,68.5,165.5252685546875,0.022750934585928917,68.04719543457031
137.0,0.0176,68.4,161.83746337890625,0.021952856332063675,68.17340087890625
148.0,0.0189,67.6,154.50991821289062,0.02145504765212536,68.10089111328125
150.0,0.0198,68.3,150.2028350830078,0.02155960537493229,67.96742248535156
153.0,0.0199,66.9,146.55604553222656,0.021010365337133408,67.99469757080078
117.99999999999999,0.015399999999999997,67.3,144.90322875976562,0.021074684336781502,67.91621398925781
140.0,0.0181,68.4,137.42697143554688,0.019720839336514473,67.95648193359375
114.0,0.0144,68.9,134.05628967285156,0.019346116110682487,67.97430419921875
97.00000000000003,0.0125,68.1,127.83821868896484,0.018299084156751633,68.00892639160156
115.0,0.014600000000000002,68.8,121.13102722167969,0.017673049122095108,67.98202514648438
115.0,0.014600000000000002,68.1,117.98677825927734,0.017556948587298393,67.93146514892578
104.0,0.013299999999999996,68.8,114.67643737792969,0.017148280516266823,67.9357681274414
116.00000000000003,0.0142,67.9,110.90679931640625,0.016860056668519974,67.86407470703125
82.0,0.0103,68.8,107.73487854003906,0.016643736511468887,67.79888916015625
92.0,0.011699999999999999,68.0,102.63006591796875,0.01587439514696598,67.76515197753906
78.0,0.0102,67.9,98.73690795898438,0.014927639625966549,67.8353042602539
66.0,0.008899999999999998,68.0,92.70967102050781,0.01406074594706297,67.79497528076172
89.0,0.011000000000000003,67.6,87.28147888183594,0.013716802932322025,67.70950317382812
67.0,0.0085,68.0,85.13835144042969,0.013821032829582691,67.68418884277344
71.0,0.0093,68.5,80.19577026367188,0.013181733898818493,67.61943817138672
76.0,0.009800000000000003,67.2,76.76809692382812,0.012785402126610279,67.57086181640625
60.0,0.007800000000000001,68.2,74.46099853515625,0.012069004587829113,67.5657958984375
63.99999999999997,0.008400000000000005,67.9,71.82456970214844,0.01127182599157095,67.52802276611328
63.99999999999997,0.008,67.3,71.75660705566406,0.010986887849867344,67.37359619140625
73.00000000000006,0.008899999999999998,67.6,66.39140319824219,0.010348849929869175,67.54864501953125
58.99999999999997,0.0076999999999999985,67.9,63.93939208984375,0.010497420094907284,67.50757598876953
65.0,0.008099999999999996,68.5,61.67742919921875,0.010051514022052288,67.5236587524414
63.0,0.008,67.8,59.316162109375,0.010269404388964176,67.44347381591797
66.0,0.008300000000000002,68.1,57.04460144042969,0.010009764693677425,67.39886474609375
63.0,0.008099999999999996,69.0,55.87811279296875,0.009547398425638676,67.45358276367188
58.99999999999997,0.007300000000000001,66.8,55.00181579589844,0.009200491942465305,67.49159240722656
49.0,0.006400000000000003,67.8,53.000335693359375,0.009297161363065243,67.3786849975586
57.00000000000003,0.007199999999999998,68.4,50.74897766113281,0.008626787923276424,67.40576171875
34.00000000000003,0.0040999999999999995,68.4,49.56855773925781,0.008666212670505047,67.38250732421875
47.0,0.0058,66.9,47.22216796875,0.008190198801457882,67.37857055664062
53.0,0.006699999999999998,67.1,46.01860046386719,0.007882739417254925,67.35699462890625
55.0,0.006900000000000003,66.7,44.87890625,0.007787342648953199,67.34429931640625
63.99999999999997,0.007800000000000001,67.4,44.905303955078125,0.00778605742380023,67.33714294433594
39.00000000000003,0.0051,66.8,44.723602294921875,0.007677826564759016,67.38113403320312
51.0,0.006499999999999999,68.4,43.32194519042969,0.0073979380540549755,67.33171081542969
26.0,0.003699999999999995,68.3,42.6885986328125,0.00740000931546092,67.37158966064453
51.0,0.006699999999999998,67.8,40.86811828613281,0.006756282877177,67.37225341796875
45.99999999999997,0.0059000000000000025,67.4,41.195159912109375,0.007269136141985655,67.38895416259766
39.00000000000003,0.004900000000000002,67.1,40.869140625,0.007663804572075605,67.33319854736328
31.0,0.004299999999999998,67.6,39.12699890136719,0.00769518269225955,67.27024841308594
39.00000000000003,0.005699999999999997,67.3,38.69097900390625,0.007556911092251539,67.31529235839844
48.0,0.0063,66.3,39.194580078125,0.00760605139657855,67.32506561279297
26.0,0.0030999999999999986,67.3,40.776824951171875,0.007856342010200024,67.34906005859375
39.00000000000003,0.004700000000000003,67.9,39.87907409667969,0.007329277228564024,67.388427734375
43.0,0.005199999999999996,68.6,40.56504821777344,0.007414046209305525,67.47181701660156
39.00000000000003,0.004400000000000001,66.5,40.9345703125,0.007770392578095198,67.51383209228516
37.0,0.0040000000000000036,66.4,41.25743103027344,0.007722973357886076,67.49089050292969
39.00000000000003,0.005400000000000002,65.2,40.87800598144531,0.007643732707947493,67.46965789794922
33.0,0.0040999999999999995,67.8,40.96479797363281,0.007836426608264446,67.4211654663086
32.00000000000003,0.0040999999999999995,67.3,42.324554443359375,0.007695130538195372,67.51903533935547
39.00000000000003,0.0046,66.8,44.264556884765625,0.007912914268672466,67.55937957763672
33.0,0.004200000000000002,68.1,45.257354736328125,0.008447266183793545,67.55905151367188
29.0,0.003500000000000003,69.4,46.41471862792969,0.008407275192439556,67.62464904785156
41.0,0.004900000000000002,68.6,47.59489440917969,0.008258509449660778,67.70494079589844
44.00000000000003,0.005600000000000001,66.8,49.25270080566406,0.008768550120294094,67.76689910888672
30.0,0.003599999999999999,67.3,51.101104736328125,0.008928379975259304,67.75727844238281
30.0,0.0032000000000000015,66.7,51.736663818359375,0.009063678793609142,67.74129486083984
39.00000000000003,0.004900000000000002,67.7,52.05596923828125,0.008837847970426083,67.74066925048828
42.0,0.0051,69.6,55.84844970703125,0.009651524014770985,67.71717834472656
45.99999999999997,0.005400000000000002,68.8,58.503326416015625,0.009696557186543941,67.85991668701172
58.99999999999997,0.007400000000000004,69.1,62.8629150390625,0.010324527509510517,67.89176940917969
28.00000000000003,0.0030999999999999986,70.0,68.05613708496094,0.011119670234620571,67.95001983642578
41.0,0.005299999999999999,67.0,63.724578857421875,0.00999473687261343,68.02375030517578
31.0,0.0039000000000000007,67.9,65.629638671875,0.010454648174345493,67.93006896972656
47.0,0.0258,54.9,63.60087585449219,0.010156302712857723,67.90283203125
43.0,0.005299999999999999,64.8,88.29922485351562,0.015702538192272186,66.9065933227539
40.0,0.005199999999999996,66.4,71.26856994628906,0.012789049185812473,67.16853332519531
77.0,0.0091,67.3,67.16311645507812,0.011466302908957005,67.42123413085938
61.0,0.0076999999999999985,69.3,74.67997741699219,0.012214030139148235,67.63533020019531
58.99999999999997,0.007300000000000001,69.7,77.52557373046875,0.01225989405065775,67.84673309326172
56.00000000000003,0.0075,69.0,79.84201049804688,0.012322965078055859,67.96358489990234
82.0,0.0102,68.2,81.31065368652344,0.012518719770014286,68.01295471191406
72.0,0.011200000000000002,67.2,91.63255310058594,0.013763687573373318,68.08235168457031
80.0,0.0104,67.3,94.74269104003906,0.014153619296848774,68.09354400634766
65.0,0.008300000000000002,68.5,100.09153747558594,0.015141445212066174,68.05738067626953
53.99999999999997,0.006499999999999999,68.6,100.06819152832031,0.014125903137028217,68.15374755859375
65.0,0.008599999999999997,68.3,97.83000183105469,0.013946046121418476,68.13243865966797
66.0,0.0076999999999999985,68.5,99.95365905761719,0.014279193244874477,68.16822052001953
77.0,0.009500000000000001,68.3,102.60578918457031,0.014719818718731403,68.14466094970703
89.0,0.011499999999999996,68.2,106.15481567382812,0.014657151885330677,68.26473999023438
96.0,0.011999999999999997,69.3,113.32135009765625,0.01568564586341381,68.3156967163086
106.0,0.0132,68.6,118.69132232666016,0.016132483258843422,68.41849517822266
115.0,0.0149,67.6,126.7081069946289,0.017285771667957306,68.4637451171875
140.0,0.0171,68.6,135.15675354003906,0.018497230485081673,68.38077545166016
129.0,0.015500000000000003,68.9,143.36964416503906,0.020024150609970093,68.41258239746094
139.0,0.0174,69.2,148.79501342773438,0.020916299894452095,68.4063949584961
117.99999999999999,0.014699999999999998,68.9,153.19509887695312,0.02090415731072426,68.57481384277344
117.99999999999999,0.014499999999999999,69.2,154.04800415039062,0.020813148468732834,68.5814437866211
107.0,0.013000000000000001,68.3,153.74961853027344,0.020636731758713722,68.58280944824219
92.0,0.011799999999999998,68.5,152.53176879882812,0.02071380615234375,68.52922821044922
106.0,0.013000000000000001,69.0,148.42405700683594,0.019785700365900993,68.56427001953125
103.0,0.012900000000000002,69.4,151.9425506591797,0.019789662212133408,68.62750244140625
107.0,0.013099999999999994,67.9,151.43563842773438,0.02021460421383381,68.54415893554688
110.0,0.013400000000000002,68.7,149.36293029785156,0.019970091059803963,68.54157257080078
157.0,0.0189,68.8,151.8427734375,0.02048242837190628,68.5378646850586
154.0,0.0199,68.2,165.68299865722656,0.021933911368250847,68.59883117675781
175.0,0.0218,68.4,172.3843231201172,0.02299843169748783,68.53294372558594
201.0,0.025499999999999995,69.5,180.96275329589844,0.0239399541169405,68.51602172851562
159.0,0.020799999999999996,68.0,189.6604766845703,0.02624659240245819,68.3580322265625
174.0,0.022000000000000002,69.5,189.34396362304688,0.02605382166802883,68.3341293334961
159.0,0.0198,69.0,192.0218505859375,0.02593381330370903,68.48439025878906
158.0,0.0203,67.9,191.47265625,0.026454120874404907,68.40886688232422
186.0,0.023800000000000005,68.2,189.39959716796875,0.02685261331498623,68.29298400878906
165.0,0.0215,67.9,197.54408264160156,0.02757258713245392,68.31944274902344
186.0,0.0246,67.5,198.36944580078125,0.027044052258133888,68.35421752929688
214.0,0.0273,68.0,201.3909454345703,0.027975473552942276,68.21942138671875
236.0,0.0304,67.9,210.24110412597656,0.029142742976546288,68.21305084228516
289.0,0.0413,64.9,219.56195068359375,0.030967818573117256,68.0843734741211
296.0,0.0386,65.7,243.61297607421875,0.03618704900145531,67.29948425292969
278.0,0.0364,67.1,257.4915466308594,0.038184117525815964,67.24303436279297
272.0,0.0346,67.0,264.5552062988281,0.039120618253946304,67.40702819824219
255.0,0.0321,68.9,269.84637451171875,0.040794920176267624,67.32324981689453
276.0,0.0354,68.8,275.0124206542969,0.03889743983745575,67.98211669921875
268.0,0.035,68.9,281.2792663574219,0.03846674785017967,68.24127197265625
279.0,0.0365,68.4,288.5299377441406,0.03654635697603226,68.88153839111328
307.0,0.043,66.3,295.8508605957031,0.04019015282392502,68.3377456665039
297.0,0.0391,67.1,313.17584228515625,0.04351148381829262,68.12583923339844
368.0,0.0469,68.0,321.11663818359375,0.04387437924742699,68.39564514160156
351.0,0.045,68.8,346.5193786621094,0.04905609041452408,68.3197250366211
351.0,0.0468,67.6,356.20245361328125,0.050313133746385574,68.55558013916016
349.0,0.0455,68.1,365.59820556640625,0.05114252492785454,68.72014617919922
391.0,0.0514,68.2,367.8735656738281,0.04988284409046173,69.19790649414062
326.0,0.042,68.6,382.37823486328125,0.05253260210156441,69.12459564208984
300.0,0.0398,68.7,368.2120361328125,0.05015895143151283,69.17474365234375
335.0,0.044000000000000004,68.0,356.3409423828125,0.04919848591089249,68.88212585449219
340.0,0.0452,68.2,356.8039245605469,0.04888252168893814,68.96184539794922
396.0,0.0529,67.8,359.2709655761719,0.04837849736213684,69.16065979003906
335.0,0.0442,68.1,372.0945739746094,0.04889516159892082,69.67024993896484
312.0,0.0414,68.0,367.5882568359375,0.04905804619193077,69.22924041748047
386.0,0.0512,67.8,358.8849792480469,0.0494321845471859,68.46780395507812
367.0,0.0474,69.0,369.6749267578125,0.051280561834573746,68.53226470947266
415.0,0.0567,67.6,369.9548645019531,0.05122542753815651,68.34986114501953
371.0,0.0485,68.4,383.1297912597656,0.052902426570653915,68.43221282958984
353.0,0.0466,68.2,374.69158935546875,0.05309682711958885,67.71733093261719
375.0,0.05,68.4,367.23468017578125,0.05263529717922211,67.25762176513672
334.0,0.0459,67.6,368.65545654296875,0.052395954728126526,67.1785659790039
305.0,0.0399,67.9,355.72113037109375,0.050679441541433334,66.91869354248047
358.0,0.0481,67.0,340.3647766113281,0.04848736152052879,66.97312927246094
332.0,0.0445,67.9,345.7457580566406,0.04838338494300842,66.91431427001953
376.0,0.05,68.2,342.38250732421875,0.04785175621509552,66.9693374633789
351.0,0.0468,68.5,353.8815612792969,0.04875901713967323,67.0816650390625
337.0,0.0445,69.1,352.3172607421875,0.0484888032078743,67.17871856689453
312.0,0.0411,68.9,349.2584533691406,0.04774121940135956,67.3587875366211
298.0,0.0386,69.1,340.16033935546875,0.04723354056477547,67.43262481689453
336.0,0.0447,68.3,330.50665283203125,0.0461496040225029,67.52999877929688
305.0,0.0407,68.5,337.4380798339844,0.04698394238948822,67.50492858886719
355.0,0.0468,68.5,330.7287902832031,0.0463688001036644,67.52732849121094
342.0,0.0451,68.5,340.11798095703125,0.04755030572414398,67.55924987792969
316.0,0.0412,68.7,342.3002624511719,0.047570306807756424,67.64740753173828
384.0,0.0519,67.8,335.40972900390625,0.04701380059123039,67.68013000488281
368.0,0.0496,67.8,353.4704284667969,0.04922367259860039,67.64022064208984
344.0,0.0509,65.4,359.33721923828125,0.050066638737916946,67.59239196777344
298.0,0.0442,63.7,359.8292236328125,0.05108625069260597,66.94127655029297
350.0,0.0469,66.7,343.7780456542969,0.0500340536236763,66.1606216430664
363.0,0.0493,67.0,341.21282958984375,0.04944239929318428,66.41410064697266
383.0,0.0498,67.4,346.35986328125,0.050050288438797,66.46481323242188
383.0,0.0511,67.6,353.07513427734375,0.050991903990507126,66.597412109375
379.0,0.0492,68.7,358.6106872558594,0.05145176127552986,66.68009948730469
351.0,0.0492,67.2,358.0552062988281,0.051135819405317307,67.02115631103516
351.0,0.0463,67.7,356.7758483886719,0.05123117193579674,66.8284683227539
344.0,0.0454,68.1,351.80389404296875,0.05062982439994812,66.91545867919922
273.0,0.0356,68.4,346.1760559082031,0.04982291907072067,67.00086975097656
335.0,0.0449,68.5,320.5073547363281,0.046115942299366,67.19001007080078
346.0,0.0466,68.2,324.55877685546875,0.04652325436472893,67.26734924316406
423.0,0.0556,68.6,327.3367004394531,0.046940986067056656,67.26666259765625
377.0,0.05,68.7,351.5467224121094,0.0499727725982666,67.42398071289062
351.0,0.0474,68.1,353.4880065917969,0.05022275075316429,67.47938537597656
335.0,0.0444,68.7,351.24566650390625,0.05008475482463837,67.30870819091797
350.0,0.0459,69.3,342.8665466308594,0.04908035323023796,67.3344497680664
395.0,0.0537,67.8,342.8585510253906,0.04876329377293587,67.53089904785156
327.0,0.0439,67.8,359.38592529296875,0.05102751776576042,67.44261932373047
287.0,0.0373,68.3,347.47735595703125,0.0498630665242672,67.19744110107422
360.0,0.048,68.8,329.46295166015625,0.04751173034310341,67.21001434326172
334.0,0.0446,68.1,336.4126281738281,0.048163533210754395,67.36480712890625
358.0,0.0478,68.2,333.89227294921875,0.04802835360169411,67.2503433227539
401.0,0.0532,68.1,340.9335021972656,0.04893746227025986,67.27864074707031
399.0,0.0539,68.1,355.4268493652344,0.050717540085315704,67.36283874511719
231.0,0.0311,68.1,366.1396484375,0.05184301361441612,67.45417022705078
